Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.9,3,76
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,FAIL,8,-,FAIL,8283
Singly Linked List,deallocate two,25,4,1.4,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,6671
Singly Linked List,intersection,FAIL,16,-,FAIL,5997
Sorted list,insert,FAIL,21,-,FAIL,447
Sorted list,reverse,FAIL,9,-,FAIL,4860
Sorted list,merge,FAIL,23,-,FAIL,3611
Doubly Linked List,singleton,FAIL,13,-,FAIL,175
Doubly Linked List,append,FAIL,20,-,FAIL,6805
Doubly Linked List,delete,FAIL,18,-,FAIL,6657
List of Lists,flatten,FAIL,12,-,FAIL,4305
List of Lists,length,FAIL,12,-,FAIL,1176
Binary Tree,size,FAIL,13,-,FAIL,6367
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,5386
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4422
BST,insert,FAIL,21,-,FAIL,870
BST,rotate left,FAIL,74,-,FAIL,4672
BST,delete root,FAIL,41,-,FAIL,1961
BST,from list,FAIL,15,-,FAIL,2413
Rose Tree,flatten,FAIL,10,-,FAIL,324
Packed Tree,pack,FAIL,36,-,FAIL,2978
