Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,36
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,1.0,4,127
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,66,21,5.4,22,2079
Singly Linked List,intersection,FAIL,16,-,FAIL,2907
Sorted list,insert,FAIL,21,-,FAIL,69
Sorted list,reverse,49,9,3.2,13,595
Sorted list,merge,FAIL,23,-,FAIL,2560
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,append,42,20,4.2,13,1616
Doubly Linked List,delete,FAIL,18,-,FAIL,1076
List of Lists,flatten,72,12,2.1,24,398
List of Lists,length,FAIL,12,-,FAIL,4055
Binary Tree,size,32,13,1.5,9,422
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,49,12,3.1,17,889
Binary Tree,flatten to dll in place,60,5,3.3,19,938
BST,insert,FAIL,21,-,FAIL,243
BST,rotate left,FAIL,74,-,FAIL,4685
BST,delete root,FAIL,41,-,FAIL,2218
BST,from list,FAIL,15,-,FAIL,484
Rose Tree,flatten,FAIL,10,-,FAIL,4201
Packed Tree,pack,FAIL,36,-,FAIL,3564
