Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,41
Singly Linked List,deallocate,11,2,0.4,4,25
Singly Linked List,initialize,13,8,10.6,4,5030
Singly Linked List,deallocate two,25,4,0.7,9,84
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,6808
Singly Linked List,intersection,FAIL,16,-,FAIL,4780
Sorted list,insert,FAIL,21,-,FAIL,552
Sorted list,reverse,FAIL,9,-,FAIL,4840
Sorted list,merge,FAIL,23,-,FAIL,3232
Doubly Linked List,singleton,FAIL,13,-,FAIL,163
Doubly Linked List,append,FAIL,20,-,FAIL,6841
Doubly Linked List,delete,FAIL,18,-,FAIL,5877
List of Lists,flatten,FAIL,12,-,FAIL,4751
List of Lists,length,FAIL,12,-,FAIL,2706
Binary Tree,size,FAIL,13,-,FAIL,3387
Binary Tree,deallocate,16,2,0.7,6,66
Binary Tree,copy,FAIL,12,-,FAIL,5551
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4382
BST,insert,FAIL,21,-,FAIL,1191
BST,rotate left,FAIL,74,-,FAIL,4861
BST,delete root,FAIL,41,-,FAIL,1854
BST,from list,FAIL,15,-,FAIL,2484
Rose Tree,flatten,FAIL,10,-,FAIL,652
Packed Tree,pack,FAIL,36,-,FAIL,2454
