Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.8,4,106
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,non-destructive append,63,21,6.4,21,2598
Singly Linked List,intersection,FAIL,16,-,FAIL,3077
Sorted list,insert,FAIL,21,-,FAIL,76
Sorted list,reverse,36,9,1.3,11,190
Sorted list,merge,FAIL,23,-,FAIL,2109
Doubly Linked List,singleton,14,13,0.5,5,38
Doubly Linked List,append,32,20,3.5,10,1033
Doubly Linked List,delete,FAIL,18,-,FAIL,482
List of Lists,flatten,53,12,1.4,17,224
List of Lists,length,73,12,8.1,23,2701
Binary Tree,size,32,13,1.3,9,243
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,FAIL,12,-,FAIL,4684
Binary Tree,flatten to dll in place,48,5,11.8,15,3822
BST,insert,FAIL,21,-,FAIL,209
BST,rotate left,15,74,6.4,5,1084
BST,delete root,54,41,14.6,18,2681
BST,from list,FAIL,15,-,FAIL,346
Rose Tree,flatten,80,10,10.0,25,3039
Packed Tree,pack,FAIL,36,-,FAIL,2996
