Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.9,4,120
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,66,21,7.3,22,2733
Singly Linked List,intersection,FAIL,16,-,FAIL,3665
Sorted list,insert,103,21,2.8,32,477
Sorted list,reverse,49,9,1.6,13,197
Sorted list,merge,FAIL,23,-,FAIL,2136
Doubly Linked List,singleton,14,13,0.5,5,36
Doubly Linked List,append,FAIL,20,-,FAIL,4052
Doubly Linked List,delete,96,18,6.1,30,1689
List of Lists,flatten,91,12,2.2,31,426
List of Lists,length,FAIL,12,-,FAIL,4123
Binary Tree,size,32,13,2.2,9,544
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,49,12,3.7,17,1162
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3041
BST,insert,FAIL,21,-,FAIL,2587
BST,rotate left,FAIL,74,-,FAIL,5831
BST,delete root,FAIL,41,-,FAIL,2552
BST,from list,FAIL,15,-,FAIL,2123
Rose Tree,flatten,FAIL,10,-,FAIL,4731
Packed Tree,pack,FAIL,36,-,FAIL,3245
