Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.9,4,106
Singly Linked List,deallocate two,25,4,0.5,9,68
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,5335
Singly Linked List,intersection,FAIL,16,-,FAIL,4167
Sorted list,insert,86,21,3.9,25,556
Sorted list,reverse,36,9,2.0,11,295
Sorted list,merge,FAIL,23,-,FAIL,2242
Doubly Linked List,singleton,14,13,0.5,5,38
Doubly Linked List,append,32,20,3.7,10,1209
Doubly Linked List,delete,67,18,5.1,19,1124
List of Lists,flatten,53,12,2.1,17,435
List of Lists,length,FAIL,12,-,FAIL,3999
Binary Tree,size,32,13,1.3,9,217
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,46,12,9.5,16,3313
Binary Tree,flatten to dll in place,48,5,3.6,15,1232
BST,insert,FAIL,21,-,FAIL,3012
BST,rotate left,15,74,6.3,5,1027
BST,delete root,FAIL,41,-,FAIL,2887
BST,from list,85,15,9.1,27,1376
Rose Tree,flatten,FAIL,10,-,FAIL,5746
Packed Tree,pack,FAIL,36,-,FAIL,2890
