Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,41
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,13,8,3.8,4,2129
Singly Linked List,deallocate two,25,4,1.3,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4686
Singly Linked List,intersection,FAIL,16,-,FAIL,4823
Sorted list,insert,FAIL,21,-,FAIL,856
Sorted list,reverse,FAIL,9,-,FAIL,6163
Sorted list,merge,FAIL,23,-,FAIL,3775
Doubly Linked List,singleton,FAIL,13,-,FAIL,173
Doubly Linked List,append,FAIL,20,-,FAIL,3555
Doubly Linked List,delete,FAIL,18,-,FAIL,5009
List of Lists,flatten,FAIL,12,-,FAIL,3971
List of Lists,length,FAIL,12,-,FAIL,2883
Binary Tree,size,FAIL,13,-,FAIL,3315
Binary Tree,deallocate,16,2,1.0,6,82
Binary Tree,copy,FAIL,12,-,FAIL,5346
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4312
BST,insert,FAIL,21,-,FAIL,2121
BST,rotate left,FAIL,74,-,FAIL,5241
BST,delete root,FAIL,41,-,FAIL,2565
BST,from list,FAIL,15,-,FAIL,2683
Rose Tree,flatten,FAIL,10,-,FAIL,400
Packed Tree,pack,FAIL,36,-,FAIL,2297
