Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.4,3,20
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,initialize,13,8,1.0,4,109
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,66,21,6.9,22,1976
Singly Linked List,intersection,FAIL,16,-,FAIL,3488
Sorted list,insert,89,21,4.8,26,603
Sorted list,reverse,49,9,2.8,13,434
Sorted list,merge,FAIL,23,-,FAIL,2116
Doubly Linked List,singleton,14,13,0.5,5,37
Doubly Linked List,append,54,20,5.4,17,2304
Doubly Linked List,delete,79,18,8.3,23,3667
List of Lists,flatten,98,12,2.7,31,525
List of Lists,length,FAIL,12,-,FAIL,3198
Binary Tree,size,35,13,1.7,10,413
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,49,12,4.5,17,970
Binary Tree,flatten to dll in place,60,5,4.5,19,1372
BST,insert,FAIL,21,-,FAIL,2359
BST,rotate left,FAIL,74,-,FAIL,3226
BST,delete root,FAIL,41,-,FAIL,1506
BST,from list,FAIL,15,-,FAIL,1580
Rose Tree,flatten,FAIL,10,-,FAIL,5605
Packed Tree,pack,FAIL,36,-,FAIL,2924
