Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,1.0,3,109
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,FAIL,8,-,FAIL,8574
Singly Linked List,deallocate two,25,4,1.3,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,7106
Singly Linked List,intersection,FAIL,16,-,FAIL,7722
Sorted list,insert,FAIL,21,-,FAIL,1785
Sorted list,reverse,FAIL,9,-,FAIL,4768
Sorted list,merge,FAIL,23,-,FAIL,3626
Doubly Linked List,singleton,FAIL,13,-,FAIL,283
Doubly Linked List,append,FAIL,20,-,FAIL,5591
Doubly Linked List,delete,FAIL,18,-,FAIL,5485
List of Lists,flatten,FAIL,12,-,FAIL,4795
List of Lists,length,FAIL,12,-,FAIL,2170
Binary Tree,size,FAIL,13,-,FAIL,7070
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,7636
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3952
BST,insert,FAIL,21,-,FAIL,3342
BST,rotate left,FAIL,74,-,FAIL,4680
BST,delete root,FAIL,41,-,FAIL,2278
BST,from list,FAIL,15,-,FAIL,2392
Rose Tree,flatten,FAIL,10,-,FAIL,532
Packed Tree,pack,FAIL,36,-,FAIL,2128
