Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,61
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,13,8,3.5,4,1590
Singly Linked List,deallocate two,25,4,1.2,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,6771
Singly Linked List,intersection,FAIL,16,-,FAIL,7023
Sorted list,insert,FAIL,21,-,FAIL,535
Sorted list,reverse,FAIL,9,-,FAIL,4883
Sorted list,merge,FAIL,23,-,FAIL,2688
Doubly Linked List,singleton,FAIL,13,-,FAIL,158
Doubly Linked List,append,FAIL,20,-,FAIL,3498
Doubly Linked List,delete,FAIL,18,-,FAIL,6480
List of Lists,flatten,57,12,12.5,19,3036
List of Lists,length,FAIL,12,-,FAIL,2149
Binary Tree,size,FAIL,13,-,FAIL,2609
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,3892
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3851
BST,insert,FAIL,21,-,FAIL,1140
BST,rotate left,FAIL,74,-,FAIL,8223
BST,delete root,FAIL,41,-,FAIL,4523
BST,from list,FAIL,15,-,FAIL,3618
Rose Tree,flatten,FAIL,10,-,FAIL,4433
Packed Tree,pack,FAIL,36,-,FAIL,2252
