Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,76
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,13,8,5.1,4,2867
Singly Linked List,deallocate two,25,4,1.0,9,140
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4559
Singly Linked List,intersection,FAIL,16,-,FAIL,5107
Sorted list,insert,FAIL,21,-,FAIL,2367
Sorted list,reverse,FAIL,9,-,FAIL,5513
Sorted list,merge,FAIL,23,-,FAIL,2549
Doubly Linked List,singleton,FAIL,13,-,FAIL,578
Doubly Linked List,append,FAIL,20,-,FAIL,3986
Doubly Linked List,delete,FAIL,18,-,FAIL,6414
List of Lists,flatten,FAIL,12,-,FAIL,3105
List of Lists,length,FAIL,12,-,FAIL,2920
Binary Tree,size,FAIL,13,-,FAIL,3247
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,6173
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5915
BST,insert,FAIL,21,-,FAIL,3775
BST,rotate left,FAIL,74,-,FAIL,4843
BST,delete root,FAIL,41,-,FAIL,3400
BST,from list,FAIL,15,-,FAIL,2927
Rose Tree,flatten,FAIL,10,-,FAIL,3170
Packed Tree,pack,FAIL,36,-,FAIL,2123
