Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.8,3,65
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,13,8,3.7,4,1474
Singly Linked List,deallocate two,25,4,1.0,9,140
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,7664
Singly Linked List,intersection,FAIL,16,-,FAIL,3955
Sorted list,insert,FAIL,21,-,FAIL,563
Sorted list,reverse,FAIL,9,-,FAIL,4056
Sorted list,merge,FAIL,23,-,FAIL,2231
Doubly Linked List,singleton,FAIL,13,-,FAIL,151
Doubly Linked List,append,FAIL,20,-,FAIL,5350
Doubly Linked List,delete,FAIL,18,-,FAIL,4519
List of Lists,flatten,FAIL,12,-,FAIL,3401
List of Lists,length,FAIL,12,-,FAIL,2882
Binary Tree,size,FAIL,13,-,FAIL,3666
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,4114
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5260
BST,insert,FAIL,21,-,FAIL,1441
BST,rotate left,FAIL,74,-,FAIL,5197
BST,delete root,FAIL,41,-,FAIL,1878
BST,from list,FAIL,15,-,FAIL,2498
Rose Tree,flatten,FAIL,10,-,FAIL,620
Packed Tree,pack,FAIL,36,-,FAIL,2156
