Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.8,4,109
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,63,21,5.3,21,2070
Singly Linked List,intersection,FAIL,16,-,FAIL,3106
Sorted list,insert,FAIL,21,-,FAIL,75
Sorted list,reverse,36,9,2.1,11,361
Sorted list,merge,FAIL,23,-,FAIL,2054
Doubly Linked List,singleton,14,13,0.5,5,36
Doubly Linked List,append,44,20,4.3,14,2001
Doubly Linked List,delete,FAIL,18,-,FAIL,2380
List of Lists,flatten,53,12,1.4,17,221
List of Lists,length,86,12,10.2,27,3076
Binary Tree,size,35,13,1.7,10,532
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,46,12,2.9,16,905
Binary Tree,flatten to dll in place,54,5,9.9,17,3939
BST,insert,FAIL,21,-,FAIL,232
BST,rotate left,15,74,8.2,5,2142
BST,delete root,54,41,14.3,18,3010
BST,from list,FAIL,15,-,FAIL,369
Rose Tree,flatten,FAIL,10,-,FAIL,5882
Packed Tree,pack,FAIL,36,-,FAIL,3167
