Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.4,3,21
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,1.0,4,103
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2575
Singly Linked List,intersection,FAIL,16,-,FAIL,2827
Sorted list,insert,103,21,3.2,29,395
Sorted list,reverse,49,9,1.7,13,188
Sorted list,merge,FAIL,23,-,FAIL,2175
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,append,FAIL,20,-,FAIL,5521
Doubly Linked List,delete,82,18,7.5,24,2505
List of Lists,flatten,56,12,1.6,18,226
List of Lists,length,FAIL,12,-,FAIL,3844
Binary Tree,size,35,13,2.4,10,467
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,FAIL,12,-,FAIL,2885
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3280
BST,insert,FAIL,21,-,FAIL,2314
BST,rotate left,FAIL,74,-,FAIL,5819
BST,delete root,FAIL,41,-,FAIL,2001
BST,from list,FAIL,15,-,FAIL,1775
Rose Tree,flatten,FAIL,10,-,FAIL,4890
Packed Tree,pack,FAIL,36,-,FAIL,2648
