Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.9,4,118
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,63,21,6.3,21,2486
Singly Linked List,intersection,FAIL,16,-,FAIL,3036
Sorted list,insert,FAIL,21,-,FAIL,75
Sorted list,reverse,36,9,1.4,11,200
Sorted list,merge,FAIL,23,-,FAIL,2505
Doubly Linked List,singleton,14,13,0.5,5,43
Doubly Linked List,append,44,20,4.6,14,2125
Doubly Linked List,delete,FAIL,18,-,FAIL,2896
List of Lists,flatten,53,12,1.4,17,236
List of Lists,length,95,12,10.5,30,3261
Binary Tree,size,35,13,1.4,10,265
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,46,12,3.1,16,929
Binary Tree,flatten to dll in place,54,5,10.3,17,4004
BST,insert,FAIL,21,-,FAIL,239
BST,rotate left,15,74,9.2,5,2413
BST,delete root,FAIL,41,-,FAIL,3154
BST,from list,FAIL,15,-,FAIL,385
Rose Tree,flatten,FAIL,10,-,FAIL,6141
Packed Tree,pack,FAIL,36,-,FAIL,3100
