Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,initialize,13,8,0.9,4,96
Singly Linked List,deallocate two,25,4,0.8,9,68
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2952
Singly Linked List,intersection,FAIL,16,-,FAIL,3787
Sorted list,insert,FAIL,21,-,FAIL,74
Sorted list,reverse,36,9,2.2,11,326
Sorted list,merge,FAIL,23,-,FAIL,2576
Doubly Linked List,singleton,14,13,0.5,5,44
Doubly Linked List,append,48,20,4.3,16,1332
Doubly Linked List,delete,FAIL,18,-,FAIL,1571
List of Lists,flatten,81,12,3.1,27,683
List of Lists,length,FAIL,12,-,FAIL,4030
Binary Tree,size,32,13,1.5,9,270
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,copy,FAIL,12,-,FAIL,3108
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5739
BST,insert,FAIL,21,-,FAIL,225
BST,rotate left,FAIL,74,-,FAIL,331
BST,delete root,FAIL,41,-,FAIL,2594
BST,from list,FAIL,15,-,FAIL,362
Rose Tree,flatten,115,10,6.3,38,2238
Packed Tree,pack,FAIL,36,-,FAIL,3308
