Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.4,3,21
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.9,4,105
Singly Linked List,deallocate two,25,4,0.7,9,66
Singly Linked List,non-destructive append,66,21,5.5,22,2056
Singly Linked List,intersection,FAIL,16,-,FAIL,4729
Sorted list,insert,89,21,3.7,26,627
Sorted list,reverse,49,9,2.1,13,339
Sorted list,merge,FAIL,23,-,FAIL,2770
Doubly Linked List,singleton,14,13,0.5,5,32
Doubly Linked List,append,44,20,4.4,14,1916
Doubly Linked List,delete,79,18,8.2,23,4181
List of Lists,flatten,60,12,2.3,20,430
List of Lists,length,FAIL,12,-,FAIL,3686
Binary Tree,size,35,13,1.6,10,452
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,copy,49,12,2.9,17,792
Binary Tree,flatten to dll in place,60,5,3.5,19,1040
BST,insert,FAIL,21,-,FAIL,2281
BST,rotate left,15,74,7.5,5,1799
BST,delete root,FAIL,41,-,FAIL,2779
BST,from list,FAIL,15,-,FAIL,2065
Rose Tree,flatten,FAIL,10,-,FAIL,6458
Packed Tree,pack,FAIL,36,-,FAIL,3211
