Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,24
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,initialize,13,8,1.0,4,94
Singly Linked List,deallocate two,25,4,0.8,9,66
Singly Linked List,non-destructive append,63,21,8.5,21,2465
Singly Linked List,intersection,FAIL,16,-,FAIL,2709
Sorted list,insert,FAIL,21,-,FAIL,74
Sorted list,reverse,36,9,1.7,11,168
Sorted list,merge,FAIL,23,-,FAIL,1668
Doubly Linked List,singleton,14,13,0.6,5,38
Doubly Linked List,append,48,20,4.7,16,1193
Doubly Linked List,delete,FAIL,18,-,FAIL,477
List of Lists,flatten,53,12,1.8,17,230
List of Lists,length,FAIL,12,-,FAIL,3666
Binary Tree,size,32,13,1.5,9,239
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,copy,46,12,4.0,16,905
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5046
BST,insert,FAIL,21,-,FAIL,203
BST,rotate left,FAIL,74,-,FAIL,159
BST,delete root,FAIL,41,-,FAIL,1879
BST,from list,FAIL,15,-,FAIL,339
Rose Tree,flatten,115,10,4.0,38,742
Packed Tree,pack,FAIL,36,-,FAIL,3312
