Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,36
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,1.2,4,137
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2632
Singly Linked List,intersection,FAIL,16,-,FAIL,3854
Sorted list,insert,99,21,12.8,30,2235
Sorted list,reverse,39,9,6.2,12,1245
Sorted list,merge,FAIL,23,-,FAIL,1646
Doubly Linked List,singleton,14,13,0.7,5,47
Doubly Linked List,append,48,20,6.4,16,2661
Doubly Linked List,delete,92,18,13.8,28,6070
List of Lists,flatten,85,12,2.4,29,449
List of Lists,length,FAIL,12,-,FAIL,3080
Binary Tree,size,32,13,1.9,9,341
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,FAIL,12,-,FAIL,2816
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3308
BST,insert,FAIL,21,-,FAIL,1624
BST,rotate left,FAIL,74,-,FAIL,3408
BST,delete root,FAIL,41,-,FAIL,1735
BST,from list,FAIL,15,-,FAIL,1513
Rose Tree,flatten,FAIL,10,-,FAIL,5191
Packed Tree,pack,FAIL,36,-,FAIL,2893
