Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.9,4,106
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,non-destructive append,63,21,6.2,21,2496
Singly Linked List,intersection,FAIL,16,-,FAIL,3162
Sorted list,insert,FAIL,21,-,FAIL,77
Sorted list,reverse,36,9,1.4,11,191
Sorted list,merge,FAIL,23,-,FAIL,1941
Doubly Linked List,singleton,14,13,0.5,5,38
Doubly Linked List,append,32,20,3.7,10,1157
Doubly Linked List,delete,FAIL,18,-,FAIL,472
List of Lists,flatten,53,12,1.4,17,225
List of Lists,length,FAIL,12,-,FAIL,3942
Binary Tree,size,32,13,1.3,9,244
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,46,12,10.0,16,3425
Binary Tree,flatten to dll in place,48,5,11.2,15,3714
BST,insert,FAIL,21,-,FAIL,210
BST,rotate left,15,74,6.2,5,1022
BST,delete root,FAIL,41,-,FAIL,2007
BST,from list,FAIL,15,-,FAIL,347
Rose Tree,flatten,80,10,9.8,25,2917
Packed Tree,pack,FAIL,36,-,FAIL,2884
