Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,41
Singly Linked List,deallocate,11,2,0.5,4,44
Singly Linked List,initialize,13,8,3.0,4,1179
Singly Linked List,deallocate two,25,4,1.3,9,272
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,5499
Singly Linked List,intersection,FAIL,16,-,FAIL,5178
Sorted list,insert,FAIL,21,-,FAIL,953
Sorted list,reverse,FAIL,9,-,FAIL,4207
Sorted list,merge,FAIL,23,-,FAIL,3430
Doubly Linked List,singleton,FAIL,13,-,FAIL,232
Doubly Linked List,append,FAIL,20,-,FAIL,3364
Doubly Linked List,delete,FAIL,18,-,FAIL,4584
List of Lists,flatten,55,12,13.7,19,4225
List of Lists,length,FAIL,12,-,FAIL,2950
Binary Tree,size,FAIL,13,-,FAIL,2602
Binary Tree,deallocate,16,2,0.9,6,121
Binary Tree,copy,FAIL,12,-,FAIL,4401
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5451
BST,insert,FAIL,21,-,FAIL,2802
BST,rotate left,FAIL,74,-,FAIL,5339
BST,delete root,FAIL,41,-,FAIL,2345
BST,from list,FAIL,15,-,FAIL,3074
Rose Tree,flatten,FAIL,10,-,FAIL,3468
Packed Tree,pack,FAIL,36,-,FAIL,2158
