Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,51
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,13,8,4.8,4,2582
Singly Linked List,deallocate two,25,4,1.4,9,254
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,4374
Singly Linked List,intersection,FAIL,16,-,FAIL,4397
Sorted list,insert,FAIL,21,-,FAIL,1022
Sorted list,reverse,FAIL,9,-,FAIL,4886
Sorted list,merge,FAIL,23,-,FAIL,2536
Doubly Linked List,singleton,FAIL,13,-,FAIL,204
Doubly Linked List,append,FAIL,20,-,FAIL,3114
Doubly Linked List,delete,FAIL,18,-,FAIL,5823
List of Lists,flatten,FAIL,12,-,FAIL,3553
List of Lists,length,FAIL,12,-,FAIL,2796
Binary Tree,size,FAIL,13,-,FAIL,10012
Binary Tree,deallocate,16,2,0.8,6,82
Binary Tree,copy,FAIL,12,-,FAIL,3280
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3828
BST,insert,FAIL,21,-,FAIL,2552
BST,rotate left,FAIL,74,-,FAIL,2137
BST,delete root,FAIL,41,-,FAIL,2136
BST,from list,FAIL,15,-,FAIL,2299
Rose Tree,flatten,FAIL,10,-,FAIL,4200
Packed Tree,pack,FAIL,36,-,FAIL,2176
