Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.7,3,53
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,FAIL,8,-,FAIL,8185
Singly Linked List,deallocate two,25,4,1.2,9,140
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,8678
Singly Linked List,intersection,FAIL,16,-,FAIL,10264
Sorted list,insert,FAIL,21,-,FAIL,6924
Sorted list,reverse,FAIL,9,-,FAIL,4793
Sorted list,merge,FAIL,23,-,FAIL,6076
Doubly Linked List,singleton,FAIL,13,-,FAIL,1562
Doubly Linked List,append,FAIL,20,-,FAIL,7900
Doubly Linked List,delete,FAIL,18,-,FAIL,8064
List of Lists,flatten,FAIL,12,-,FAIL,4327
List of Lists,length,FAIL,12,-,FAIL,3163
Binary Tree,size,FAIL,13,-,FAIL,3599
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,8218
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4809
BST,insert,FAIL,21,-,FAIL,2492
BST,rotate left,FAIL,74,-,FAIL,4986
BST,delete root,FAIL,41,-,FAIL,2789
BST,from list,FAIL,15,-,FAIL,5774
Rose Tree,flatten,FAIL,10,-,FAIL,7251
Packed Tree,pack,FAIL,36,-,FAIL,2866
