Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.9,3,82
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,FAIL,8,-,FAIL,8955
Singly Linked List,deallocate two,25,4,1.3,9,168
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,6837
Singly Linked List,intersection,FAIL,16,-,FAIL,8252
Sorted list,insert,FAIL,21,-,FAIL,4631
Sorted list,reverse,FAIL,9,-,FAIL,5262
Sorted list,merge,FAIL,23,-,FAIL,4557
Doubly Linked List,singleton,FAIL,13,-,FAIL,891
Doubly Linked List,append,FAIL,20,-,FAIL,4311
Doubly Linked List,delete,FAIL,18,-,FAIL,6828
List of Lists,flatten,FAIL,12,-,FAIL,4135
List of Lists,length,FAIL,12,-,FAIL,1906
Binary Tree,size,FAIL,13,-,FAIL,7192
Binary Tree,deallocate,16,2,0.9,6,82
Binary Tree,copy,FAIL,12,-,FAIL,6757
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4187
BST,insert,FAIL,21,-,FAIL,8014
BST,rotate left,FAIL,74,-,FAIL,2522
BST,delete root,FAIL,41,-,FAIL,2964
BST,from list,FAIL,15,-,FAIL,3250
Rose Tree,flatten,FAIL,10,-,FAIL,5691
Packed Tree,pack,FAIL,36,-,FAIL,2472
