Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,36
Singly Linked List,deallocate,11,2,0.4,4,16
Singly Linked List,initialize,13,8,1.0,4,127
Singly Linked List,deallocate two,25,4,0.7,9,68
Singly Linked List,non-destructive append,66,21,5.6,22,2081
Singly Linked List,intersection,FAIL,16,-,FAIL,2792
Sorted list,insert,FAIL,21,-,FAIL,69
Sorted list,reverse,49,9,3.2,13,602
Sorted list,merge,FAIL,23,-,FAIL,2721
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,append,32,20,4.1,10,1579
Doubly Linked List,delete,FAIL,18,-,FAIL,1082
List of Lists,flatten,74,12,3.1,24,649
List of Lists,length,FAIL,12,-,FAIL,3388
Binary Tree,size,32,13,1.6,9,422
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,49,12,3.1,17,862
Binary Tree,flatten to dll in place,60,5,4.1,19,1472
BST,insert,FAIL,21,-,FAIL,243
BST,rotate left,FAIL,74,-,FAIL,2947
BST,delete root,FAIL,41,-,FAIL,2332
BST,from list,FAIL,15,-,FAIL,484
Rose Tree,flatten,FAIL,10,-,FAIL,4125
Packed Tree,pack,FAIL,36,-,FAIL,3031
