Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,42
Singly Linked List,deallocate,11,2,0.5,4,30
Singly Linked List,initialize,FAIL,8,-,FAIL,7378
Singly Linked List,deallocate two,25,4,1.0,9,140
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,7880
Singly Linked List,intersection,FAIL,16,-,FAIL,4921
Sorted list,insert,FAIL,21,-,FAIL,592
Sorted list,reverse,FAIL,9,-,FAIL,4469
Sorted list,merge,FAIL,23,-,FAIL,3726
Doubly Linked List,singleton,FAIL,13,-,FAIL,176
Doubly Linked List,append,FAIL,20,-,FAIL,6916
Doubly Linked List,delete,FAIL,18,-,FAIL,6247
List of Lists,flatten,FAIL,12,-,FAIL,3375
List of Lists,length,FAIL,12,-,FAIL,3707
Binary Tree,size,FAIL,13,-,FAIL,3628
Binary Tree,deallocate,16,2,0.8,6,82
Binary Tree,copy,FAIL,12,-,FAIL,6172
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4420
BST,insert,FAIL,21,-,FAIL,1330
BST,rotate left,FAIL,74,-,FAIL,5122
BST,delete root,FAIL,41,-,FAIL,1885
BST,from list,FAIL,15,-,FAIL,4050
Rose Tree,flatten,FAIL,10,-,FAIL,676
Packed Tree,pack,FAIL,36,-,FAIL,2979
