Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,36
Singly Linked List,min,FAIL,22,-,FAIL,200
Singly Linked List,singleton,11,12,0.5,4,32
Singly Linked List,initialize,13,8,1.1,4,125
Singly Linked List,delete,FAIL,16,-,FAIL,203
Singly Linked List,intersection,FAIL,16,-,FAIL,593
Doubly Linked List,singleton,14,13,0.6,5,35
Doubly Linked List,single to double,FAIL,11,-,FAIL,41
List of Lists,length,FAIL,12,-,FAIL,1172
Binary Tree,size,FAIL,13,-,FAIL,248
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,flatten w/append,FAIL,10,-,FAIL,35
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,182
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,3144
BST,rotate left,FAIL,74,-,FAIL,291
BST,rotate right,FAIL,74,-,FAIL,285
BST,delete root,FAIL,41,-,FAIL,1783
BST,to sorted list,FAIL,15,-,FAIL,54
Rose Tree,deallocate,FAIL,2,-,FAIL,154
Rose Tree,flatten,FAIL,10,-,FAIL,154
Packed Tree,pack,FAIL,36,-,FAIL,3057
Packed Tree,unpack,FAIL,25,-,FAIL,359
