Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,25
Singly Linked List,min,41,22,4.0,11,575
Singly Linked List,singleton,11,12,0.5,4,34
Singly Linked List,initialize,13,8,0.9,4,101
Singly Linked List,delete,41,16,2.0,12,263
Singly Linked List,intersection,FAIL,16,-,FAIL,4672
Doubly Linked List,singleton,14,13,0.5,5,37
Doubly Linked List,single to double,69,11,1.6,24,223
List of Lists,length,FAIL,12,-,FAIL,3932
Binary Tree,size,32,13,1.2,9,172
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,51,10,1.7,18,301
Binary Tree,flatten w/acc,66,17,1.7,22,285
Binary Tree,flatten to dll in place,51,5,3.7,16,1221
BST,rotate left,15,74,5.9,5,833
BST,rotate right,15,74,4.7,5,753
BST,delete root,FAIL,41,-,FAIL,1835
BST,to sorted list,67,15,9.0,21,2067
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5610
Packed Tree,pack,FAIL,36,-,FAIL,2981
Packed Tree,unpack,72,25,12.4,23,2612
