Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,37
Singly Linked List,min,FAIL,22,-,FAIL,664
Singly Linked List,singleton,11,12,0.6,4,41
Singly Linked List,initialize,13,8,1.1,4,132
Singly Linked List,delete,FAIL,16,-,FAIL,1075
Singly Linked List,intersection,FAIL,16,-,FAIL,3299
Doubly Linked List,singleton,14,13,0.6,5,43
Doubly Linked List,single to double,66,11,1.7,23,243
List of Lists,length,FAIL,12,-,FAIL,2629
Binary Tree,size,35,13,1.6,10,255
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.8,17,321
Binary Tree,flatten w/acc,63,17,2.0,21,348
Binary Tree,flatten to dll in place,54,5,3.8,17,1169
BST,rotate left,FAIL,74,-,FAIL,3251
BST,rotate right,15,74,8.7,5,1587
BST,delete root,FAIL,41,-,FAIL,1380
BST,to sorted list,FAIL,15,-,FAIL,3298
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5215
Packed Tree,pack,FAIL,36,-,FAIL,2933
Packed Tree,unpack,72,25,8.2,23,1672
