Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,30
Singly Linked List,min,107,22,5.5,33,814
Singly Linked List,singleton,11,12,0.5,4,36
Singly Linked List,initialize,13,8,1.0,4,126
Singly Linked List,delete,48,16,2.5,15,396
Singly Linked List,intersection,FAIL,16,-,FAIL,4778
Doubly Linked List,singleton,14,13,0.5,5,37
Doubly Linked List,single to double,69,11,1.7,24,289
List of Lists,length,FAIL,12,-,FAIL,3572
Binary Tree,size,32,13,1.5,9,388
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,51,10,1.8,18,347
Binary Tree,flatten w/acc,66,17,1.7,22,307
Binary Tree,flatten to dll in place,60,5,3.6,19,1293
BST,rotate left,15,74,8.8,5,1754
BST,rotate right,15,74,5.8,5,1128
BST,delete root,FAIL,41,-,FAIL,2511
BST,to sorted list,67,15,13.3,21,3577
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5667
Packed Tree,pack,FAIL,36,-,FAIL,2816
Packed Tree,unpack,FAIL,25,-,FAIL,2888
