Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,29
Singly Linked List,min,41,22,3.8,11,551
Singly Linked List,singleton,11,12,0.5,4,35
Singly Linked List,initialize,13,8,0.9,4,105
Singly Linked List,delete,41,16,2.0,12,271
Singly Linked List,intersection,FAIL,16,-,FAIL,3517
Doubly Linked List,singleton,14,13,0.5,5,36
Doubly Linked List,single to double,69,11,1.6,24,219
List of Lists,length,82,12,10.0,25,2979
Binary Tree,size,32,13,1.3,9,203
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,51,10,1.1,18,125
Binary Tree,flatten w/acc,66,17,1.7,22,259
Binary Tree,flatten to dll in place,51,5,3.3,16,892
BST,rotate left,15,74,6.2,5,1019
BST,rotate right,15,74,4.3,5,724
BST,delete root,54,41,14.0,18,2492
BST,to sorted list,67,15,7.9,21,1587
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,93,10,9.3,29,2801
Packed Tree,pack,FAIL,36,-,FAIL,3151
Packed Tree,unpack,FAIL,25,-,FAIL,2791
