Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,1.1,3,122
Singly Linked List,min,FAIL,22,-,FAIL,5147
Singly Linked List,singleton,FAIL,12,-,FAIL,259
Singly Linked List,initialize,FAIL,8,-,FAIL,8172
Singly Linked List,delete,FAIL,16,-,FAIL,6663
Singly Linked List,intersection,FAIL,16,-,FAIL,5935
Doubly Linked List,singleton,FAIL,13,-,FAIL,259
Doubly Linked List,single to double,FAIL,11,-,FAIL,177
List of Lists,length,FAIL,12,-,FAIL,1960
Binary Tree,size,FAIL,13,-,FAIL,5027
Binary Tree,deallocate,16,2,0.8,6,82
Binary Tree,flatten w/append,FAIL,10,-,FAIL,153
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,2464
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4308
BST,rotate left,FAIL,74,-,FAIL,3910
BST,rotate right,FAIL,74,-,FAIL,3958
BST,delete root,FAIL,41,-,FAIL,2560
BST,to sorted list,FAIL,15,-,FAIL,301
Rose Tree,deallocate,FAIL,2,-,FAIL,1643
Rose Tree,flatten,FAIL,10,-,FAIL,412
Packed Tree,pack,FAIL,36,-,FAIL,2227
Packed Tree,unpack,FAIL,25,-,FAIL,2286
