Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,29
Singly Linked List,min,81,22,4.8,24,571
Singly Linked List,singleton,11,12,0.5,4,34
Singly Linked List,initialize,13,8,1.0,4,94
Singly Linked List,delete,48,16,2.4,15,294
Singly Linked List,intersection,FAIL,16,-,FAIL,3963
Doubly Linked List,singleton,14,13,0.6,5,38
Doubly Linked List,single to double,66,11,1.6,23,208
List of Lists,length,FAIL,12,-,FAIL,2845
Binary Tree,size,32,13,1.4,9,184
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.9,17,318
Binary Tree,flatten w/acc,63,17,1.9,21,297
Binary Tree,flatten to dll in place,48,5,4.4,15,1242
BST,rotate left,15,74,7.5,5,942
BST,rotate right,15,74,6.4,5,730
BST,delete root,FAIL,41,-,FAIL,1244
BST,to sorted list,111,15,11.4,33,2392
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5055
Packed Tree,pack,FAIL,36,-,FAIL,2882
Packed Tree,unpack,FAIL,25,-,FAIL,2818
