Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,29
Singly Linked List,min,50,22,3.4,14,540
Singly Linked List,singleton,11,12,0.5,4,36
Singly Linked List,initialize,13,8,0.9,4,99
Singly Linked List,delete,41,16,2.0,12,271
Singly Linked List,intersection,FAIL,16,-,FAIL,4567
Doubly Linked List,singleton,14,13,0.5,5,38
Doubly Linked List,single to double,66,11,1.5,23,226
List of Lists,length,71,12,6.5,22,2253
Binary Tree,size,32,13,1.6,9,348
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.0,17,127
Binary Tree,flatten w/acc,63,17,1.3,21,190
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4342
BST,rotate left,15,74,6.0,5,992
BST,rotate right,15,74,4.4,5,717
BST,delete root,FAIL,41,-,FAIL,2973
BST,to sorted list,67,15,2.0,21,327
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,90,10,9.1,28,2742
Packed Tree,pack,FAIL,36,-,FAIL,3252
Packed Tree,unpack,FAIL,25,-,FAIL,2935
