Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,26
Singly Linked List,min,FAIL,22,-,FAIL,599
Singly Linked List,singleton,11,12,0.5,4,36
Singly Linked List,initialize,13,8,0.9,4,115
Singly Linked List,delete,FAIL,16,-,FAIL,839
Singly Linked List,intersection,FAIL,16,-,FAIL,3451
Doubly Linked List,singleton,14,13,0.6,5,40
Doubly Linked List,single to double,66,11,1.5,23,242
List of Lists,length,FAIL,12,-,FAIL,3675
Binary Tree,size,35,13,1.4,10,242
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.7,17,316
Binary Tree,flatten w/acc,63,17,2.0,21,386
Binary Tree,flatten to dll in place,54,5,3.3,17,1038
BST,rotate left,15,74,8.7,5,2145
BST,rotate right,15,74,5.2,5,1181
BST,delete root,FAIL,41,-,FAIL,1996
BST,to sorted list,111,15,13.5,33,3892
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5385
Packed Tree,pack,FAIL,36,-,FAIL,2973
Packed Tree,unpack,FAIL,25,-,FAIL,2823
