Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,30
Singly Linked List,min,106,22,6.0,30,771
Singly Linked List,singleton,11,12,0.6,4,35
Singly Linked List,initialize,13,8,1.0,4,116
Singly Linked List,delete,48,16,2.5,15,377
Singly Linked List,intersection,FAIL,16,-,FAIL,4344
Doubly Linked List,singleton,14,13,0.6,5,37
Doubly Linked List,single to double,66,11,1.7,23,233
List of Lists,length,FAIL,12,-,FAIL,2637
Binary Tree,size,35,13,1.6,10,252
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,2.7,17,502
Binary Tree,flatten w/acc,63,17,2.3,21,420
Binary Tree,flatten to dll in place,51,5,4.7,16,1372
BST,rotate left,15,74,10.4,5,2133
BST,rotate right,15,74,7.1,5,1147
BST,delete root,FAIL,41,-,FAIL,2101
BST,to sorted list,67,15,14.6,21,3634
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5328
Packed Tree,pack,FAIL,36,-,FAIL,2609
Packed Tree,unpack,FAIL,25,-,FAIL,2743
