Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,50
Singly Linked List,min,102,22,6.9,30,907
Singly Linked List,singleton,11,12,0.7,4,58
Singly Linked List,initialize,13,8,1.0,4,126
Singly Linked List,delete,48,16,3.2,15,496
Singly Linked List,intersection,FAIL,16,-,FAIL,3957
Doubly Linked List,singleton,14,13,0.7,5,60
Doubly Linked List,single to double,66,11,1.8,23,270
List of Lists,length,FAIL,12,-,FAIL,3879
Binary Tree,size,32,13,1.7,9,295
Binary Tree,deallocate,16,2,0.6,6,26
Binary Tree,flatten w/append,48,10,2.3,17,444
Binary Tree,flatten w/acc,63,17,2.8,21,549
Binary Tree,flatten to dll in place,48,5,4.2,15,1207
BST,rotate left,FAIL,74,-,FAIL,2884
BST,rotate right,FAIL,74,-,FAIL,2725
BST,delete root,FAIL,41,-,FAIL,2531
BST,to sorted list,FAIL,15,-,FAIL,3840
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,4569
Packed Tree,pack,FAIL,36,-,FAIL,3083
Packed Tree,unpack,72,25,8.4,23,1944
