Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,29
Singly Linked List,min,60,22,4.2,17,703
Singly Linked List,singleton,11,12,0.5,4,34
Singly Linked List,initialize,13,8,0.9,4,103
Singly Linked List,delete,41,16,2.0,12,265
Singly Linked List,intersection,FAIL,16,-,FAIL,3441
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,single to double,69,11,1.6,24,217
List of Lists,length,82,12,8.8,25,2637
Binary Tree,size,32,13,2.2,9,581
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,flatten w/append,51,10,1.1,18,123
Binary Tree,flatten w/acc,66,17,1.3,22,175
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2767
BST,rotate left,FAIL,74,-,FAIL,6698
BST,rotate right,FAIL,74,-,FAIL,4885
BST,delete root,FAIL,41,-,FAIL,2685
BST,to sorted list,67,15,2.1,21,327
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,4194
Packed Tree,pack,FAIL,36,-,FAIL,3149
Packed Tree,unpack,FAIL,25,-,FAIL,3080
