Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,35
Singly Linked List,min,106,22,9.8,30,1098
Singly Linked List,singleton,11,12,0.6,4,37
Singly Linked List,initialize,13,8,1.1,4,122
Singly Linked List,delete,48,16,3.7,15,558
Singly Linked List,intersection,FAIL,16,-,FAIL,4396
Doubly Linked List,singleton,14,13,0.6,5,41
Doubly Linked List,single to double,66,11,1.7,23,230
List of Lists,length,FAIL,12,-,FAIL,2235
Binary Tree,size,35,13,1.6,10,241
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.9,17,325
Binary Tree,flatten w/acc,63,17,1.8,21,305
Binary Tree,flatten to dll in place,54,5,4.7,17,1586
BST,rotate left,FAIL,74,-,FAIL,3299
BST,rotate right,FAIL,74,-,FAIL,3382
BST,delete root,FAIL,41,-,FAIL,1213
BST,to sorted list,FAIL,15,-,FAIL,2824
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,4790
Packed Tree,pack,FAIL,36,-,FAIL,2917
Packed Tree,unpack,72,25,8.1,23,1976
