Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,24
Singly Linked List,min,FAIL,22,-,FAIL,1431
Singly Linked List,singleton,11,12,0.5,4,36
Singly Linked List,initialize,13,8,1.0,4,94
Singly Linked List,delete,FAIL,16,-,FAIL,605
Singly Linked List,intersection,FAIL,16,-,FAIL,3543
Doubly Linked List,singleton,14,13,0.6,5,38
Doubly Linked List,single to double,66,11,1.7,23,208
List of Lists,length,FAIL,12,-,FAIL,3766
Binary Tree,size,32,13,1.4,9,184
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.9,17,318
Binary Tree,flatten w/acc,63,17,1.9,21,292
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,4471
BST,rotate left,FAIL,74,-,FAIL,159
BST,rotate right,FAIL,74,-,FAIL,159
BST,delete root,FAIL,41,-,FAIL,1220
BST,to sorted list,FAIL,15,-,FAIL,3788
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,93,10,4.7,30,1156
Packed Tree,pack,FAIL,36,-,FAIL,3144
Packed Tree,unpack,72,25,6.1,23,1371
