Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,31
Singly Linked List,min,FAIL,22,-,FAIL,1499
Singly Linked List,singleton,11,12,0.6,4,38
Singly Linked List,initialize,13,8,1.2,4,150
Singly Linked List,delete,48,16,4.1,15,710
Singly Linked List,intersection,FAIL,16,-,FAIL,4313
Doubly Linked List,singleton,14,13,0.6,5,40
Doubly Linked List,single to double,66,11,2.0,23,269
List of Lists,length,FAIL,12,-,FAIL,2745
Binary Tree,size,35,13,2.1,10,430
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.1,17,130
Binary Tree,flatten w/acc,63,17,2.1,21,332
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,6950
BST,rotate left,FAIL,74,-,FAIL,3317
BST,rotate right,FAIL,74,-,FAIL,3131
BST,delete root,FAIL,41,-,FAIL,1534
BST,to sorted list,FAIL,15,-,FAIL,2810
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,4889
Packed Tree,pack,FAIL,36,-,FAIL,2668
Packed Tree,unpack,FAIL,25,-,FAIL,2769
