Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,FAIL,9,-,FAIL,37
Singly Linked List,min,FAIL,22,-,FAIL,116
Singly Linked List,singleton,11,12,0.6,4,48
Singly Linked List,initialize,13,8,1.2,4,133
Singly Linked List,delete,FAIL,16,-,FAIL,228
Singly Linked List,intersection,FAIL,16,-,FAIL,617
Doubly Linked List,singleton,14,13,0.6,5,52
Doubly Linked List,single to double,FAIL,11,-,FAIL,44
List of Lists,length,FAIL,12,-,FAIL,1272
Binary Tree,size,FAIL,13,-,FAIL,172
Binary Tree,deallocate,16,2,0.5,6,26
Binary Tree,flatten w/append,FAIL,10,-,FAIL,38
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,187
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2961
BST,rotate left,FAIL,74,-,FAIL,3236
BST,rotate right,FAIL,74,-,FAIL,2541
BST,delete root,FAIL,41,-,FAIL,1493
BST,to sorted list,FAIL,15,-,FAIL,54
Rose Tree,deallocate,FAIL,2,-,FAIL,154
Rose Tree,flatten,FAIL,10,-,FAIL,163
Packed Tree,pack,FAIL,36,-,FAIL,2924
Packed Tree,unpack,FAIL,25,-,FAIL,416
