Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,43
Singly Linked List,min,77,22,8.9,24,1152
Singly Linked List,singleton,11,12,0.6,4,53
Singly Linked List,initialize,13,8,1.0,4,121
Singly Linked List,delete,51,16,4.1,16,672
Singly Linked List,intersection,FAIL,16,-,FAIL,3950
Doubly Linked List,singleton,14,13,0.6,5,55
Doubly Linked List,single to double,66,11,1.6,23,247
List of Lists,length,FAIL,12,-,FAIL,3493
Binary Tree,size,35,13,1.6,10,294
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,2.0,17,410
Binary Tree,flatten w/acc,63,17,2.1,21,385
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5291
BST,rotate left,FAIL,74,-,FAIL,3835
BST,rotate right,FAIL,74,-,FAIL,3736
BST,delete root,FAIL,41,-,FAIL,2247
BST,to sorted list,FAIL,15,-,FAIL,3234
Rose Tree,deallocate,24,2,0.7,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,4545
Packed Tree,pack,FAIL,36,-,FAIL,2682
Packed Tree,unpack,FAIL,25,-,FAIL,2755
