Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.6,3,50
Singly Linked List,min,80,22,5.3,25,779
Singly Linked List,singleton,11,12,0.7,4,58
Singly Linked List,initialize,13,8,1.0,4,124
Singly Linked List,delete,51,16,3.5,16,614
Singly Linked List,intersection,FAIL,16,-,FAIL,4232
Doubly Linked List,singleton,14,13,0.7,5,60
Doubly Linked List,single to double,66,11,1.7,23,272
List of Lists,length,68,12,11.3,21,3375
Binary Tree,size,32,13,1.3,9,221
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.2,17,153
Binary Tree,flatten w/acc,63,17,2.0,21,409
Binary Tree,flatten to dll in place,48,5,3.5,15,1133
BST,rotate left,FAIL,74,-,FAIL,2842
BST,rotate right,FAIL,74,-,FAIL,2839
BST,delete root,FAIL,41,-,FAIL,2257
BST,to sorted list,67,15,11.9,21,2906
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,107,10,14.9,35,4686
Packed Tree,pack,FAIL,36,-,FAIL,3204
Packed Tree,unpack,FAIL,25,-,FAIL,3037
