Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,min,80,22,4.4,25,642
Singly Linked List,singleton,11,12,0.6,4,39
Singly Linked List,initialize,13,8,0.9,4,102
Singly Linked List,delete,51,16,2.3,16,314
Singly Linked List,intersection,FAIL,16,-,FAIL,3983
Doubly Linked List,singleton,14,13,0.6,5,41
Doubly Linked List,single to double,66,11,1.5,23,231
List of Lists,length,71,12,9.1,23,2412
Binary Tree,size,32,13,1.3,9,202
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,48,10,1.1,17,133
Binary Tree,flatten w/acc,63,17,1.4,21,222
Binary Tree,flatten to dll in place,48,5,3.2,15,866
BST,rotate left,15,74,6.5,5,1052
BST,rotate right,15,74,4.8,5,814
BST,delete root,FAIL,41,-,FAIL,1798
BST,to sorted list,FAIL,15,-,FAIL,3159
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,93,10,9.9,30,3045
Packed Tree,pack,FAIL,36,-,FAIL,3135
Packed Tree,unpack,FAIL,25,-,FAIL,3204
