Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,26
Singly Linked List,min,FAIL,22,-,FAIL,121
Singly Linked List,singleton,11,12,0.5,4,32
Singly Linked List,initialize,13,8,1.0,4,118
Singly Linked List,delete,FAIL,16,-,FAIL,156
Singly Linked List,intersection,FAIL,16,-,FAIL,623
Doubly Linked List,singleton,14,13,0.5,5,35
Doubly Linked List,single to double,FAIL,11,-,FAIL,43
List of Lists,length,FAIL,12,-,FAIL,1116
Binary Tree,size,FAIL,13,-,FAIL,128
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,FAIL,10,-,FAIL,37
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,136
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2556
BST,rotate left,FAIL,74,-,FAIL,2149
BST,rotate right,FAIL,74,-,FAIL,2293
BST,delete root,FAIL,41,-,FAIL,1973
BST,to sorted list,FAIL,15,-,FAIL,55
Rose Tree,deallocate,FAIL,2,-,FAIL,154
Rose Tree,flatten,FAIL,10,-,FAIL,147
Packed Tree,pack,FAIL,36,-,FAIL,2976
Packed Tree,unpack,FAIL,25,-,FAIL,380
