Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.4,3,19
Singly Linked List,min,67,22,7.6,18,1193
Singly Linked List,singleton,11,12,0.5,4,28
Singly Linked List,initialize,13,8,0.9,4,119
Singly Linked List,delete,41,16,2.4,12,397
Singly Linked List,intersection,FAIL,16,-,FAIL,4125
Doubly Linked List,singleton,14,13,0.5,5,29
Doubly Linked List,single to double,69,11,1.5,24,233
List of Lists,length,FAIL,12,-,FAIL,3601
Binary Tree,size,35,13,1.9,10,542
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,51,10,1.6,18,260
Binary Tree,flatten w/acc,66,17,1.8,22,332
Binary Tree,flatten to dll in place,60,5,6.4,19,2752
BST,rotate left,FAIL,74,-,FAIL,4131
BST,rotate right,FAIL,74,-,FAIL,3754
BST,delete root,FAIL,41,-,FAIL,2692
BST,to sorted list,FAIL,15,-,FAIL,2937
Rose Tree,deallocate,24,2,0.6,9,47
Rose Tree,flatten,FAIL,10,-,FAIL,5474
Packed Tree,pack,FAIL,36,-,FAIL,3036
Packed Tree,unpack,FAIL,25,-,FAIL,2984
