Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,27
Singly Linked List,min,FAIL,22,-,FAIL,87
Singly Linked List,singleton,11,12,0.6,4,33
Singly Linked List,initialize,13,8,1.0,4,95
Singly Linked List,delete,FAIL,16,-,FAIL,112
Singly Linked List,intersection,FAIL,16,-,FAIL,430
Doubly Linked List,singleton,14,13,0.6,5,34
Doubly Linked List,single to double,FAIL,11,-,FAIL,42
List of Lists,length,FAIL,12,-,FAIL,1111
Binary Tree,size,FAIL,13,-,FAIL,76
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,flatten w/append,FAIL,10,-,FAIL,36
Binary Tree,flatten w/acc,FAIL,17,-,FAIL,133
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,2384
BST,rotate left,15,74,10.1,5,1274
BST,rotate right,15,74,7.6,5,978
BST,delete root,FAIL,41,-,FAIL,1870
BST,to sorted list,FAIL,15,-,FAIL,54
Rose Tree,deallocate,FAIL,2,-,FAIL,154
Rose Tree,flatten,FAIL,10,-,FAIL,145
Packed Tree,pack,FAIL,36,-,FAIL,2935
Packed Tree,unpack,FAIL,25,-,FAIL,345
