Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,2416
Singly Linked List,max,FAIL,22,-,FAIL,2024
Singly Linked List,delete,FAIL,16,-,FAIL,3153
Singly Linked List,deallocate two,25,4,0.9,9,272
Singly Linked List,append three,FAIL,21,-,FAIL,1964
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,3088
Singly Linked List,difference,FAIL,14,-,FAIL,2528
Sorted list,insert,FAIL,21,-,FAIL,2431
Sorted list,merge,FAIL,23,-,FAIL,1537
List of Lists,length,FAIL,12,-,FAIL,1057
Binary Tree,deallocate,16,2,0.7,6,121
Binary Tree,deallocate two,FAIL,4,-,FAIL,3237
BST,rotate right,FAIL,74,-,FAIL,2489
BST,find min,FAIL,25,-,FAIL,1449
BST,find max,FAIL,25,-,FAIL,1417
BST,delete root,FAIL,41,-,FAIL,1951
BST,to sorted list,FAIL,15,-,FAIL,1842
Rose Tree,copy,FAIL,12,-,FAIL,1761
Packed Tree,unpack,FAIL,25,-,FAIL,1553
