Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,2.0,6,647
Singly Linked List,max,FAIL,22,-,FAIL,1558
Singly Linked List,delete,FAIL,16,-,FAIL,1069
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,1897
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2533
Singly Linked List,difference,FAIL,14,-,FAIL,1921
Sorted list,insert,FAIL,21,-,FAIL,217
Sorted list,merge,FAIL,23,-,FAIL,2076
List of Lists,length,FAIL,12,-,FAIL,2651
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,2012
BST,find min,FAIL,25,-,FAIL,1358
BST,find max,FAIL,25,-,FAIL,1355
BST,delete root,FAIL,41,-,FAIL,1377
BST,to sorted list,FAIL,15,-,FAIL,1412
Rose Tree,copy,FAIL,12,-,FAIL,1690
Packed Tree,unpack,FAIL,25,-,FAIL,1286
