Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,338
Singly Linked List,max,FAIL,22,-,FAIL,336
Singly Linked List,delete,FAIL,16,-,FAIL,315
Singly Linked List,deallocate two,25,4,4.8,9,266
Singly Linked List,append three,FAIL,21,-,FAIL,231
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,325
Singly Linked List,difference,FAIL,14,-,FAIL,299
Sorted list,insert,FAIL,21,-,FAIL,249
Sorted list,merge,FAIL,23,-,FAIL,234
List of Lists,length,FAIL,12,-,FAIL,350
Binary Tree,deallocate,16,2,3.1,6,121
Binary Tree,deallocate two,FAIL,4,-,FAIL,221
BST,rotate right,FAIL,74,-,FAIL,218
BST,find min,FAIL,25,-,FAIL,304
BST,find max,FAIL,25,-,FAIL,312
BST,delete root,FAIL,41,-,FAIL,167
BST,to sorted list,FAIL,15,-,FAIL,197
Rose Tree,copy,FAIL,12,-,FAIL,372
Packed Tree,unpack,FAIL,25,-,FAIL,226
