Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,154
Singly Linked List,max,110,22,3.6,34,696
Singly Linked List,delete,48,16,1.6,15,353
Singly Linked List,deallocate two,25,4,0.5,9,68
Singly Linked List,append three,81,21,2.6,26,1027
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1832
Singly Linked List,difference,FAIL,14,-,FAIL,1675
Sorted list,insert,93,21,3.2,28,790
Sorted list,merge,FAIL,23,-,FAIL,1142
List of Lists,length,FAIL,12,-,FAIL,1757
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1394
BST,find min,FAIL,25,-,FAIL,1216
BST,find max,FAIL,25,-,FAIL,1230
BST,delete root,FAIL,41,-,FAIL,1012
BST,to sorted list,FAIL,15,-,FAIL,1347
Rose Tree,copy,FAIL,12,-,FAIL,2249
Packed Tree,unpack,72,25,5.0,23,1441
