Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.2,6,288
Singly Linked List,max,FAIL,22,-,FAIL,1223
Singly Linked List,delete,FAIL,16,-,FAIL,606
Singly Linked List,deallocate two,25,4,0.4,9,66
Singly Linked List,append three,81,21,2.2,26,686
Singly Linked List,non-destructive append,63,21,4.8,21,2215
Singly Linked List,difference,FAIL,14,-,FAIL,1637
Sorted list,insert,FAIL,21,-,FAIL,80
Sorted list,merge,FAIL,23,-,FAIL,1130
List of Lists,length,FAIL,12,-,FAIL,1656
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.7,16,213
BST,rotate right,FAIL,74,-,FAIL,1700
BST,find min,FAIL,25,-,FAIL,1535
BST,find max,FAIL,25,-,FAIL,1614
BST,delete root,FAIL,41,-,FAIL,1057
BST,to sorted list,FAIL,15,-,FAIL,1241
Rose Tree,copy,FAIL,12,-,FAIL,2306
Packed Tree,unpack,72,25,3.6,23,1072
