Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,4.0,6,147
Singly Linked List,max,FAIL,22,-,FAIL,154
Singly Linked List,delete,FAIL,16,-,FAIL,200
Singly Linked List,deallocate two,25,4,1.7,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,211
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,184
Singly Linked List,difference,FAIL,14,-,FAIL,182
Sorted list,insert,FAIL,21,-,FAIL,64
Sorted list,merge,FAIL,23,-,FAIL,140
List of Lists,length,FAIL,12,-,FAIL,166
Binary Tree,deallocate,16,2,1.5,6,26
Binary Tree,deallocate two,47,4,3.3,16,213
BST,rotate right,FAIL,74,-,FAIL,118
BST,find min,FAIL,25,-,FAIL,115
BST,find max,FAIL,25,-,FAIL,114
BST,delete root,FAIL,41,-,FAIL,92
BST,to sorted list,FAIL,15,-,FAIL,170
Rose Tree,copy,FAIL,12,-,FAIL,229
Packed Tree,unpack,FAIL,25,-,FAIL,200
