Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,184
Singly Linked List,max,FAIL,22,-,FAIL,169
Singly Linked List,delete,FAIL,16,-,FAIL,156
Singly Linked List,deallocate two,FAIL,4,-,FAIL,153
Singly Linked List,append three,FAIL,21,-,FAIL,116
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,206
Singly Linked List,difference,FAIL,14,-,FAIL,119
Sorted list,insert,FAIL,21,-,FAIL,113
Sorted list,merge,FAIL,23,-,FAIL,106
List of Lists,length,FAIL,12,-,FAIL,131
Binary Tree,deallocate,16,2,4.5,6,121
Binary Tree,deallocate two,FAIL,4,-,FAIL,106
BST,rotate right,FAIL,74,-,FAIL,100
BST,find min,FAIL,25,-,FAIL,150
BST,find max,FAIL,25,-,FAIL,150
BST,delete root,FAIL,41,-,FAIL,91
BST,to sorted list,FAIL,15,-,FAIL,110
Rose Tree,copy,FAIL,12,-,FAIL,215
Packed Tree,unpack,FAIL,25,-,FAIL,174
