Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,5.0,6,228
Singly Linked List,max,FAIL,22,-,FAIL,222
Singly Linked List,delete,FAIL,16,-,FAIL,220
Singly Linked List,deallocate two,25,4,1.9,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,243
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,311
Singly Linked List,difference,FAIL,14,-,FAIL,203
Sorted list,insert,FAIL,21,-,FAIL,325
Sorted list,merge,FAIL,23,-,FAIL,209
List of Lists,length,FAIL,12,-,FAIL,313
Binary Tree,deallocate,16,2,1.3,6,26
Binary Tree,deallocate two,47,4,3.2,16,213
BST,rotate right,FAIL,74,-,FAIL,243
BST,find min,FAIL,25,-,FAIL,246
BST,find max,FAIL,25,-,FAIL,249
BST,delete root,FAIL,41,-,FAIL,211
BST,to sorted list,FAIL,15,-,FAIL,245
Rose Tree,copy,FAIL,12,-,FAIL,351
Packed Tree,unpack,FAIL,25,-,FAIL,296
