Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,106
Singly Linked List,max,FAIL,22,-,FAIL,100
Singly Linked List,delete,FAIL,16,-,FAIL,192
Singly Linked List,deallocate two,25,4,0.6,9,71
Singly Linked List,append three,FAIL,21,-,FAIL,1308
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,688
Singly Linked List,difference,FAIL,14,-,FAIL,226
Sorted list,insert,FAIL,21,-,FAIL,83
Sorted list,merge,FAIL,23,-,FAIL,1114
List of Lists,length,FAIL,12,-,FAIL,1061
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.6,16,422
BST,rotate right,FAIL,74,-,FAIL,1118
BST,find min,FAIL,25,-,FAIL,266
BST,find max,FAIL,25,-,FAIL,266
BST,delete root,FAIL,41,-,FAIL,514
BST,to sorted list,FAIL,15,-,FAIL,55
Rose Tree,copy,FAIL,12,-,FAIL,1863
Packed Tree,unpack,FAIL,25,-,FAIL,370
