Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.1,6,219
Singly Linked List,max,FAIL,22,-,FAIL,1038
Singly Linked List,delete,FAIL,16,-,FAIL,365
Singly Linked List,deallocate two,25,4,0.3,9,41
Singly Linked List,append three,55,21,1.2,16,252
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1840
Singly Linked List,difference,FAIL,14,-,FAIL,1104
Sorted list,insert,FAIL,21,-,FAIL,508
Sorted list,merge,FAIL,23,-,FAIL,1056
List of Lists,length,FAIL,12,-,FAIL,1761
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.7,16,201
BST,rotate right,FAIL,74,-,FAIL,1180
BST,find min,FAIL,25,-,FAIL,1192
BST,find max,FAIL,25,-,FAIL,1214
BST,delete root,FAIL,41,-,FAIL,1043
BST,to sorted list,67,15,1.7,21,328
Rose Tree,copy,FAIL,12,-,FAIL,2035
Packed Tree,unpack,FAIL,25,-,FAIL,1517
