Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,109
Singly Linked List,max,FAIL,22,-,FAIL,88
Singly Linked List,delete,FAIL,16,-,FAIL,87
Singly Linked List,deallocate two,25,4,3.2,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,98
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,125
Singly Linked List,difference,FAIL,14,-,FAIL,99
Sorted list,insert,FAIL,21,-,FAIL,99
Sorted list,merge,FAIL,23,-,FAIL,86
List of Lists,length,FAIL,12,-,FAIL,129
Binary Tree,deallocate,16,2,2.1,6,26
Binary Tree,deallocate two,FAIL,4,-,FAIL,144
BST,rotate right,FAIL,74,-,FAIL,97
BST,find min,FAIL,25,-,FAIL,93
BST,find max,FAIL,25,-,FAIL,96
BST,delete root,FAIL,41,-,FAIL,87
BST,to sorted list,FAIL,15,-,FAIL,89
Rose Tree,copy,FAIL,12,-,FAIL,150
Packed Tree,unpack,FAIL,25,-,FAIL,139
