Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,4.9,6,212
Singly Linked List,max,FAIL,22,-,FAIL,187
Singly Linked List,delete,FAIL,16,-,FAIL,218
Singly Linked List,deallocate two,25,4,2.0,9,66
Singly Linked List,append three,FAIL,21,-,FAIL,203
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,254
Singly Linked List,difference,FAIL,14,-,FAIL,200
Sorted list,insert,FAIL,21,-,FAIL,224
Sorted list,merge,FAIL,23,-,FAIL,197
List of Lists,length,FAIL,12,-,FAIL,231
Binary Tree,deallocate,16,2,1.3,6,26
Binary Tree,deallocate two,47,4,4.4,16,213
BST,rotate right,FAIL,74,-,FAIL,174
BST,find min,FAIL,25,-,FAIL,191
BST,find max,FAIL,25,-,FAIL,193
BST,delete root,FAIL,41,-,FAIL,168
BST,to sorted list,FAIL,15,-,FAIL,182
Rose Tree,copy,FAIL,12,-,FAIL,253
Packed Tree,unpack,FAIL,25,-,FAIL,235
