Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,148
Singly Linked List,max,71,22,4.3,19,814
Singly Linked List,delete,41,16,1.8,12,405
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,58,21,1.8,18,452
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1640
Singly Linked List,difference,FAIL,14,-,FAIL,1695
Sorted list,insert,FAIL,21,-,FAIL,78
Sorted list,merge,FAIL,23,-,FAIL,980
List of Lists,length,FAIL,12,-,FAIL,1237
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1230
BST,find min,FAIL,25,-,FAIL,836
BST,find max,FAIL,25,-,FAIL,854
BST,delete root,FAIL,41,-,FAIL,628
BST,to sorted list,FAIL,15,-,FAIL,1256
Rose Tree,copy,FAIL,12,-,FAIL,1904
Packed Tree,unpack,FAIL,25,-,FAIL,1454
