Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,0.9,6,166
Singly Linked List,max,FAIL,22,-,FAIL,1024
Singly Linked List,delete,44,16,2.2,13,521
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,58,21,1.5,18,395
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,2065
Singly Linked List,difference,FAIL,14,-,FAIL,1666
Sorted list,insert,FAIL,21,-,FAIL,84
Sorted list,merge,FAIL,23,-,FAIL,923
List of Lists,length,FAIL,12,-,FAIL,1365
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1766
BST,find min,FAIL,25,-,FAIL,1074
BST,find max,FAIL,25,-,FAIL,1071
BST,delete root,FAIL,41,-,FAIL,911
BST,to sorted list,67,15,2.0,21,342
Rose Tree,copy,FAIL,12,-,FAIL,2122
Packed Tree,unpack,FAIL,25,-,FAIL,1691
