Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,21,15,1.2,6,285
Singly Linked List,max,FAIL,22,-,FAIL,1229
Singly Linked List,delete,48,16,2.7,15,746
Singly Linked List,deallocate two,25,4,0.5,9,66
Singly Linked List,append three,81,21,2.3,26,694
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,1898
Singly Linked List,difference,FAIL,14,-,FAIL,1920
Sorted list,insert,FAIL,21,-,FAIL,1113
Sorted list,merge,FAIL,23,-,FAIL,1074
List of Lists,length,FAIL,12,-,FAIL,1410
Binary Tree,deallocate,16,2,0.3,6,26
Binary Tree,deallocate two,47,4,0.9,16,213
BST,rotate right,FAIL,74,-,FAIL,1759
BST,find min,FAIL,25,-,FAIL,1520
BST,find max,FAIL,25,-,FAIL,1544
BST,delete root,FAIL,41,-,FAIL,1229
BST,to sorted list,FAIL,15,-,FAIL,755
Rose Tree,copy,FAIL,12,-,FAIL,2729
Packed Tree,unpack,FAIL,25,-,FAIL,1814
