Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Singly Linked List,length,FAIL,15,-,FAIL,73
Singly Linked List,max,FAIL,22,-,FAIL,103
Singly Linked List,delete,FAIL,16,-,FAIL,119
Singly Linked List,deallocate two,25,4,0.6,9,69
Singly Linked List,append three,FAIL,21,-,FAIL,1206
Singly Linked List,non-destructive append,FAIL,21,-,FAIL,643
Singly Linked List,difference,FAIL,14,-,FAIL,192
Sorted list,insert,FAIL,21,-,FAIL,64
Sorted list,merge,FAIL,23,-,FAIL,1125
List of Lists,length,FAIL,12,-,FAIL,1113
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,deallocate two,47,4,1.5,16,370
BST,rotate right,15,74,3.3,5,700
BST,find min,FAIL,25,-,FAIL,266
BST,find max,FAIL,25,-,FAIL,266
BST,delete root,FAIL,41,-,FAIL,1013
BST,to sorted list,FAIL,15,-,FAIL,54
Rose Tree,copy,FAIL,12,-,FAIL,1656
Packed Tree,unpack,FAIL,25,-,FAIL,378
